['Vagabund', 'Gratweg', '* VI', '3556', 'Vagabund', 'Gratweg', '* VI', '567000000060', 1.224744871391589]
['Junggeselle', 'Waldeck', 'VIIIa RP VIIIb', '4138', 'Junggeselle', 'Waldeck', '* VIIIb', '202000000150', 1.1055415967851334]
['Junggeselle', 'Südostweg mit AV', 'VI', '12208', 'Junggeselle', 'Südost-Weg', 'VI', '202000000040', 1.0834054463178182]
['Junggeselle', 'Lotterleben', 'VIIIc RP IXa', '8241', 'Junggeselle', 'Lotterleben', '* IXa', '202000000130', 1.0494045930907678]
['Junggeselle', 'Alter Weg', 'IV', '2742', 'Junggeselle', 'Alter Weg', '* IV', '202000000010', 1.0]
['Julikopf', 'Bergweg', 'III', '2744', 'Julikopf', 'Bergweg', 'III', '201000000150', 1.224744871391589]
['Julikopf', 'Nette Linie', 'VIIb', '5953', 'Julikopf', 'Nette Linie', 'VIIb', '201000000070', 1.224744871391589]
['Julikopf', 'Alter Weg', 'IV', '3939', 'Julikopf', 'Alter Weg', 'IV', '201000000010', 1.224744871391589]
['Julikopf', 'Nordostweg', 'IV', '2473', 'Julikopf', 'Nordost-Weg', 'IV', '201000000030', 1.2001300817159304]
['Julikopf', 'Lange Wand', 'VIIc', '2633', 'Julikopf', 'Lange Wand', '!* VIIc (VIIIa)', '201000000080', 1.1383575836114417]
['Julikopf', 'Himmelsträne', 'VIIIb RP VIIIc', '7200', 'Julikopf', 'Himmelsträne', '* VIIIc RP IXa', '201000000090', 1.1285943724947298]
['Julikopf', 'Südweg', 'V', '7721', 'Julikopf', 'Süd-Weg', 'VI', '201000000050', 1.1199337929896893]
['Julikopf', 'Westriß', 'VIIb', '2353', 'Julikopf', 'West-Riss', 'VIIb', '201000000120', 1.098969947646515]
['Berglerturm', 'Alpenrocker', 'VIIIa', '4695', 'Berglerturm', 'Alpenrocker', 'VIIIa', '200000000060', 1.224744871391589]
['Berglerturm', 'Nordwestweg', 'V (VIIa)', '10199', 'Berglerturm', 'Nordwest-Weg', 'V (VIIa)', '200000000070', 1.2021713893545778]
['Berglerturm', 'Schuhplattler', 'VIIa', '684', 'Berglerturm', 'Schuhplattler', '* VIIa', '200000000080', 1.1981467170407618]
['Berglerturm', 'Talkante', 'VIIb', '2422', 'Berglerturm', 'Talkante', '!* VIIb', '200000000040', 1.1811273125260722]
['Berglerturm', 'Schartenriß', 'VI', '2421', 'Berglerturm', 'Schartenriss', 'VI', '200000000100', 1.155705206810311]
['Berglerturm', 'Stock und Hut', 'RP VIIIa', '2420', 'Berglerturm', 'Stock und Hut', 'VIIc RP VIIIa', '200000000030', 1.1432301306606891]
['Berglerturm', 'Alter Weg', 'IV', '7096', 'Berglerturm', 'Alter Weg', '! IV', '200000000010', 1.0]
['Berglerturm', 'Nordostkante', 'V', '5102', 'Berglerturm', 'Nordost-Kante', '! VI', '200000000090', 0.9743589743589745]
['Buchfinkenturm', 'Alter Weg', 'IV', '5654', 'Pfaffenkopf', 'Alter Weg', 'IV', '199000000010', 1.224744871391589]
['Buchfinkenturm', 'Vogelperspektive', 'VIIa', '293', 'Pfaffenkopf', 'Vogelperspektive', 'VIIa', '199000000040', 1.224744871391589]
['Buchfinkenturm', 'Boulderfreude', 'V', '5658', 'Pfaffenkopf', 'Boulderfreude', 'V', '199000000080', 1.224744871391589]
['Buchfinkenturm', 'Schartenweg', 'IV', '5657', 'Pfaffenkopf', 'Schartenweg', 'IV', '199000000050', 1.224744871391589]
['Buchfinkenturm', 'Südwestwand', 'IV', '5659', 'Pfaffenkopf', 'Südwest-Wand', 'IV', '199000000100', 1.2021713893545778]
['Buchfinkenturm', 'Südostweg', 'IV', '3086', 'Pfaffenkopf', 'Südost-Weg', 'IV', '199000000070', 1.1976829482147788]
['Buchfinkenturm', 'Südkante', 'V', '2735', 'Pfaffenkopf', 'Süd-Kante', 'V', '199000000090', 1.1946956382436527]
['Buchfinkenturm', 'Ostkante', 'VI', '11485', 'Pfaffenkopf', 'Ost-Kante', 'VI', '199000000060', 1.1946956382436527]
['Buchfinkenturm', 'Abseilvariante zum Nordwestweg', 'V', '5656', 'Pfaffenkopf', 'Abseilvariante', 'V', '199000000030', 1.0844581055605833]
['Buchfinkenturm', 'Unterer Sprung', '2/II', '5661', 'Pfaffenkopf', 'Unterer Sprung', 'II 2', '199000000120', 1.0673681142689362]
['Buchfinkenturm', 'Oberer Sprung', '2/II', '5660', 'Pfaffenkopf', 'Oberer Sprung', 'II 2', '199000000110', 1.0673681142689362]
['Buchfinkenturm', 'Nordwestweg', 'III', '5655', 'Pfaffenkopf', 'Nordwest-Weg', 'IV', '199000000020', 1.0639287779003088]
['Toter Zwerg', 'Atheist', 'IXc RP Xa', '13113', 'Toter Zwerg', 'Atheist', 'IXc RP Xa', '198000000570', 1.224744871391589]
['Toter Zwerg', 'Seelsorge', 'VIIIc RP IXa', '13114', 'Toter Zwerg', 'Seelsorge', 'VIIIc RP IXa', '198000000580', 1.224744871391589]
['Toter Zwerg', 'Zweiter', 'VI', '12127', 'Toter Zwerg', 'Zweiter', 'VI', '198000000550', 1.224744871391589]
['Toter Zwerg', 'Erstbegehungsfieber', 'VIIIa RP VIIIb', '11616', 'Toter Zwerg', 'Erstbegehungsfieber', 'VIIIa RP VIIIb', '198000000300', 1.224744871391589]
['Toter Zwerg', 'Alter Weg', 'I', '11714', 'Toter Zwerg', 'Alter Weg', 'I', '198000000060', 1.224744871391589]
['Toter Zwerg', 'Lachender Zwerg', 'VIIIa', '12964', 'Toter Zwerg', 'Lachender Zwerg', 'VIIIa', '198000000240', 1.224744871391589]
['Toter Zwerg', 'Winkelkamin', 'II', '13356', 'Toter Zwerg', 'Winkelkamin', 'II', '198000000500', 1.224744871391589]
['Toter Zwerg', 'Leichter Weg', 'I', '11715', 'Toter Zwerg', 'Leichter Weg', 'I', '198000000510', 1.224744871391589]
['Toter Zwerg', 'Schartenkamin', 'II', '12345', 'Toter Zwerg', 'Schartenkamin', 'II', '198000000480', 1.224744871391589]
['Toter Zwerg', 'Versuchte Reanimation', 'VIIIc', '13380', 'Toter Zwerg', 'Versuchte Reanimation', 'VIIIc', '198000000340', 1.224744871391589]
['Toter Zwerg', 'Wichtel', 'VI', '12175', 'Toter Zwerg', 'Wichtel', 'VI', '198000000110', 1.224744871391589]
['Toter Zwerg', 'Hier musst du Farbe bekennen!', 'VIIIa RP VIIIb', '11614', 'Toter Zwerg', 'Hier musst du Farbe bekennen!', 'VIIIa RP VIIIb', '198000000560', 1.224744871391589]
['Toter Zwerg', 'Nervenflattern', 'VIIc RP VIIIa', '12835', 'Toter Zwerg', 'Nervenflattern', 'VIIc RP VIIIa', '198000000430', 1.224744871391589]
['Toter Zwerg', 'Nordost-Weg', 'II', '11934', 'Toter Zwerg', 'Nordost-Weg', 'II', '198000000120', 1.224744871391589]
['Toter Zwerg', 'Kurze Kante', 'III', '13354', 'Toter Zwerg', 'Kurze Kante', 'III', '198000000470', 1.224744871391589]
['Toter Zwerg', 'Birkenrinne', 'III', '13115', 'Toter Zwerg', 'Birkenrinne', 'III', '198000000190', 1.224744871391589]
['Toter Zwerg', 'Treibgut', 'IXb RP IXc', '11613', 'Toter Zwerg', 'Treibgut', '* IXb RP IXc', '198000000590', 1.2098135534119314]
['Toter Zwerg', 'Flucht nach vorne', 'VIIIb', '11618', 'Toter Zwerg', 'Flucht nach vorn', 'VIIIb', '198000000330', 1.2087881457219811]
['Toter Zwerg', 'Dosenbier', '* V (VIIa)', '11704', 'Toter Zwerg', 'Dosenbier', 'V (VIIa)', '198000000170', 1.2079740845270186]
['Toter Zwerg', 'Nichts bleibt für die Ewigkeit', 'Xa RP Xb', '11619', 'Toter Zwerg', 'Nichts bleibt für die Ewigkeit', '* Xa RP Xb', '198000000610', 1.205617990587825]
['Toter Zwerg', 'Westkamin', 'II', '11572', 'Toter Zwerg', 'West-Kamin', 'II', '198000000380', 1.1976829482147788]
['Toter Zwerg', 'Südwand', '* VIIIc', '11617', 'Toter Zwerg', 'Süd-Wand', '* VIIIc', '198000000320', 1.1909671606630376]
['Toter Zwerg', 'Schartenriß', 'III', '13355', 'Toter Zwerg', 'Schartenriss', 'III', '198000000490', 1.155705206810311]
['Toter Zwerg', 'Angsthase', '* VIIc', '11609', 'Toter Zwerg', 'Angsthase', '* VIIc RP VIIc', '198000000440', 1.155296820648985]
['Toter Zwerg', 'Der Hobbit', '* VIIa', '11827', 'Toter Zwerg', 'Der Hobbit', '* VIIa RP VIIa', '198000000160', 1.155296820648985]
['Toter Zwerg', 'Zwergenfamilie', 'VIIIb', '11612', 'Toter Zwerg', 'Zwergenfamilie', 'VIIIb RP VIIIb', '198000000360', 1.1508518047703666]
['Toter Zwerg', 'Ringmangel', 'VIIIc', '11620', 'Toter Zwerg', 'Ringmangel', 'VIIIc RP VIIIc', '198000000280', 1.1508518047703666]
['Toter Zwerg', 'Krohsax-Pfeiler', 'VIIIc', '11610', 'Toter Zwerg', 'Krohsax-Pfeiler', 'VIIIc RP VIIIc', '198000000540', 1.1508518047703666]
['Toter Zwerg', 'Haikyuu', 'VIIb', '12634', 'Toter Zwerg', 'Haikyuu', 'VIIb RP VIIb', '198000000200', 1.1489125293076057]
['Toter Zwerg', 'Tod oder Leben', 'VIIc', '12431', 'Toter Zwerg', 'Tod oder Leben', 'VIIc RP VIIc', '198000000450', 1.1489125293076057]
['Toter Zwerg', '52 Zähne', 'VIIb', '12871', 'Toter Zwerg', '52 Zähne', 'VIIb RP VIIb', '198000000210', 1.1489125293076057]
['Toter Zwerg', 'Besuch aus Franken', 'VIIb', '13353', 'Toter Zwerg', 'Besuch aus Franken', 'VIIb RP VIIb', '198000000220', 1.1489125293076057]
['Toter Zwerg', 'Liliput', 'VIIa', '11842', 'Toter Zwerg', 'Liliput', 'VIIa RP VIIa', '198000000150', 1.1489125293076057]
['Toter Zwerg', 'Flasche leer', 'VIIb', '12430', 'Toter Zwerg', 'Flasche leer', 'VIIb RP VIIb', '198000000180', 1.1489125293076057]
['Toter Zwerg', 'Familienausflug', 'VIIa', '11621', 'Toter Zwerg', 'Familienausflug', 'VIIa RP VIIa', '198000000260', 1.1489125293076057]
['Toter Zwerg', 'Stiefmutter', 'VI', '11534', 'Toter Zwerg', 'Stiefmutter', 'VI RP VI', '198000000090', 1.1412576991207855]
['Toter Zwerg', 'Wer zu spät kommt ...', 'VIIc', '11615', 'Toter Zwerg', 'Wer zu spät kommt …', 'VIIb', '198000000250', 1.105053216894789]
['Toter Zwerg', 'Variante zum Nordost-Weg', 'II', '11841', 'Toter Zwerg', 'Variante', 'II', '198000000130', 1.0511604404680277]
['Peterskirche', 'Aufstand der Zwerge', 'Xb (Xc) RP XIa', '9385', 'Peterskirche', 'Aufstand der Zwerge', 'Xb (Xc) RP XIa', '197000000420', 1.224744871391589]
['Peterskirche', 'Treppe im Hinterhof', '* VIIIc', '2664', 'Peterskirche', 'Treppe im Hinterhof', '* VIIIc', '197000000480', 1.224744871391589]
['Peterskirche', 'Plasma', '* Xa RP Xb', '3786', 'Peterskirche', 'Plasma', '* Xa RP Xb', '197000000390', 1.224744871391589]
['Peterskirche', 'Utopie', '** IXc RP Xa', '7369', 'Peterskirche', 'Utopie', '** IXc RP Xa', '197000000380', 1.224744871391589]
['Peterskirche', 'Comeback', '* VIIIc RP IXa', '11206', 'Peterskirche', 'Comeback', '* VIIIc RP IXa', '197000000340', 1.224744871391589]
['Peterskirche', 'Alter Weg', 'III', '9536', 'Peterskirche', 'Alter Weg', 'III', '197000000010', 1.224744871391589]
['Peterskirche', 'Talweg', '! V', '1282', 'Peterskirche', 'Talweg', '! V', '197000000440', 1.224744871391589]
['Peterskirche', 'Stufen zum Altar', '** VIIb', '836', 'Peterskirche', 'Stufen zum Altar', '** VIIb', '197000000200', 1.224744871391589]
['Peterskirche', 'Duo', '* VIIb', '7009', 'Peterskirche', 'Duo', '* VIIb', '197000000210', 1.224744871391589]
['Peterskirche', 'Peterchens Mondfahrt', 'VIIIc RP IXb', '7397', 'Peterskirche', 'Peterchens Mondfahrt', 'VIIIc RP IXb', '197000000330', 1.224744871391589]
['Peterskirche', 'Abwärts', 'IXa RP IXb', '2665', 'Peterskirche', 'Abwärts', 'IXa RP IXb', '197000000320', 1.224744871391589]
['Peterskirche', 'Neuer Talweg', 'VIIa', '1594', 'Peterskirche', 'Neuer Talweg', 'VIIa', '197000000290', 1.224744871391589]
['Peterskirche', 'Frühlingsweg', '* VI (VIIa)', '3078', 'Peterskirche', 'Frühlingsweg', '* VI (VIIa)', '197000000190', 1.224744871391589]
['Peterskirche', 'Kollekte', 'IXb RP IXc', '8864', 'Peterskirche', 'Kollekte', 'IXb RP IXc', '197000000240', 1.224744871391589]
['Peterskirche', 'Antimaterie', 'Xb RP XIa', '4472', 'Peterskirche', 'Antimaterie', '* Xb RP XIa', '197000000370', 1.2079740845270186]
['Peterskirche', 'Südostweg', 'IV', '10499', 'Peterskirche', 'Südost-Weg', 'IV', '197000000170', 1.1976829482147788]
['Peterskirche', 'Westweg', 'IV', '10961', 'Peterskirche', 'West-Weg', 'IV', '197000000520', 1.1909671606630376]
['Peterskirche', 'Stoßgebet', 'VIIb RP VIIc', '9762', 'Peterskirche', 'Stoßgebet', 'VIIb RP VIIIa', '197000000150', 1.1876333234325553]
['Peterskirche', 'Südweg', 'III', '13342', 'Peterskirche', 'Süd-Weg', 'III', '197000000120', 1.1861827340077287]
['Peterskirche', 'Ostpfeiler', 'VIIa', '7276', 'Peterskirche', 'Ost-Pfeiler', 'VIIb', '197000000160', 1.1346957456788618]
['Peterskirche', 'Südwestweg', 'III', '4815', 'Peterskirche', 'Südwest-Weg', 'IV', '197000000130', 1.0616216878442217]
['Jäckelfels', 'Balkonweg', 'VI', '12203', 'Jäckelfels', 'Balkonweg', 'VI', '196000000070', 1.224744871391589]
['Jäckelfels', 'Bequemer Weg', 'VIIa', '7010', 'Jäckelfels', 'Bequemer Weg', 'VIIa', '196000000030', 1.224744871391589]
['Jäckelfels', 'Klammweg', 'VIIIc', '7767', 'Jäckelfels', 'Klammweg', '* VIIIc', '196000000130', 1.2024922678840757]
['Jäckelfels', 'Lohn der Angst', 'IXc', '8912', 'Jäckelfels', 'Lohn der Angst', '** IXc', '196000000110', 1.0]
['Jäckelfels', 'Alter Weg', 'IV', '4813', 'Jäckelfels', 'Alter Weg', '* IV', '196000000010', 1.0]
['Jäckelfels', 'Südweg', 'VI', '1675', 'Jäckelfels', 'Süd-Weg', '!* VI', '196000000080', 0.9523809523809524]
['Hafersack', 'Talweg', 'VI (VIIb)', '3075', 'Hafersack', 'Talweg', 'VI (VIIb)', '195000000160', 1.224744871391589]
['Hafersack', 'Abendwand', 'VIIb (VIIIa)', '10699', 'Hafersack', 'Abendwand', 'VIIb (VIIIa)', '195000000120', 1.224744871391589]
['Hafersack', 'Alter Weg', 'II', '8988', 'Hafersack', 'Alter Weg', 'II', '195000000010', 1.224744871391589]
['Hafersack', 'kalter Sommer', 'VIIa', '7008', 'Hafersack', 'Kalter Sommer', 'VIIa', '195000000070', 1.224744871391589]
['Hafersack', 'Träumerei', 'VIIIb RP VIIIc', '3754', 'Hafersack', 'Träumerei', '* VIIIb RP VIIIc', '195000000200', 1.2143672037143198]
['Hafersack', 'Der Träumer', 'IXc RP Xa', '8404', 'Hafersack', 'Der Träumer', '* IXc RP Xa', '195000000210', 1.2079740845270186]
['Hafersack', 'Südostkamin', 'III', '9519', 'Hafersack', 'Südost-Kamin', 'III', '195000000060', 1.2021713893545778]
['Hafersack', 'Haferschleim', 'IXa', '9938', 'Hafersack', 'Haferschleim', 'IXa RP IXb', '195000000140', 1.1460227116229222]
['Hafersack', 'Spritzgebäck', 'VIIc RP VIIIa', '8306', 'Hafersack', 'Spritzgebäck', 'VIIIa RP VIIIb', '195000000190', 1.1426948271976038]
['Hafersack', 'Haferflöckchen', 'VIIIb RP VIIIc', '3686', 'Hafersack', 'Haferflöckchen', '* VIIIb', '195000000150', 1.1319231422671772]
['Hafersack', 'Variante zum AW', 'III', '6285', 'Hafersack', 'Variante', 'III', '195000000020', 1.10140202458189]
['Hafersack', 'Wandmitte zur Abendwand', 'VIIc', '12723', 'Hafersack', 'Wandmitte', 'VIIc', '195000000130', 1.0655377611501542]
['Schildkröte', 'Treffpunkt', 'VIIIa', '11737', 'Schildkröte', 'Treffpunkt', 'VIIIa', '194000000080', 1.224744871391589]
['Schildkröte', 'Schartenweg', 'IV', '12485', 'Schildkröte', 'Schartenweg', 'IV', '194000000160', 1.224744871391589]
['Schildkröte', 'Ost-Weg', 'II', '13234', 'Schildkröte', 'Ost-Weg', 'II', '194000000130', 1.224744871391589]
['Schildkröte', 'Südwest-Weg', 'IV', '11565', 'Schildkröte', 'Südwest-Weg', 'IV', '194000000030', 1.224744871391589]
['Schildkröte', 'Lohnende Lücke', '* V', '11758', 'Schildkröte', 'Lohnende Lücke', '* V', '194000000040', 1.224744871391589]
['Schildkröte', 'Neuer Schartenweg', 'IV', '12268', 'Schildkröte', 'Neuer Schartenweg', 'IV', '194000000140', 1.224744871391589]
['Schildkröte', 'Südwest-Rinne', '! IV', '11566', 'Schildkröte', 'Südwest-Rinne', '! IV', '194000000050', 1.224744871391589]
['Schildkröte', 'Alter Weg', 'IV', '11571', 'Schildkröte', 'Alter Weg', 'IV', '194000000010', 1.224744871391589]
['Schildkröte', 'West-Kante', 'IV', '11535', 'Schildkröte', 'West-Kante', 'IV', '194000000060', 1.224744871391589]
['Schildkröte', 'Klondike', 'VIIa', '11636', 'Schildkröte', 'Klondike', 'VIIa', '194000000180', 1.224744871391589]
['Schildkröte', 'Die uralte Morla', 'VIIc RP VIIIa', '13253', 'Schildkröte', 'Die uralte Morla', 'VIIc RP VIIIa', '194000000170', 1.224744871391589]
['Schildkröte', 'Nordostkante', 'VI', '13518', 'Schildkröte', 'Nordost-Kante', 'VI', '194000000120', 1.2039000834429212]
['Schildkröte', 'Groß-A Tuin', 'VIIb', '11578', 'Schildkröte', "Groß-A'Tuin", 'VIIb', '194000000190', 1.1757810057021947]
['Schildkröte', 'Alter vor Schönheit', 'VIIb', '11738', 'Schildkröte', 'Alter vor Schönheit', 'VIIb RP VIIb', '194000000090', 1.1489125293076057]
['Schildkröte', 'Olleminna', 'VIIb', '11637', 'Schildkröte', 'Olleminna', '* VIIb RP VIIb', '194000000200', 1.1447167737893396]
['Schildkröte', 'Nordvariante zum Nordostweg', 'V', '12533', 'Schildkröte', 'Nord-Variante', 'V', '194000000110', 1.0596203421598305]
['Schildkröte', 'Lonesome George', '* V', '11903', 'Schildkröte', 'Lonesome George', 'V', '194000000210', 1.0]
['Schildkröte', 'Sprung', '2/I', '11626', 'Schildkröte', 'Sprung', 'I 2', '194000000150', 1.0]
['Wilder Turm', 'Alter Weg', 'II', '4580', 'Wilder Turm', 'Alter Weg', 'II', '193000000010', 1.224744871391589]
['Wilder Turm', 'Sicherheitsfaden', 'VIIIa', '5470', 'Wilder Turm', 'Sicherheitsfaden', 'VIIIa', '193000000110', 1.224744871391589]
['Wilder Turm', 'Roulette', '* VIIc RP VIIIa', '647', 'Wilder Turm', 'Roulette', '* VIIc RP VIIIa', '193000000070', 1.224744871391589]
['Wilder Turm', 'Kalte Dusche', 'III', '5718', 'Wilder Turm', 'Kalte Dusche', 'III', '193000000260', 1.224744871391589]
['Wilder Turm', 'Letzter Riss', 'II', '5716', 'Wilder Turm', 'Letzter Riss', 'II', '193000000240', 1.224744871391589]
['Wilder Turm', 'Schartenweg', 'II', '5708', 'Wilder Turm', 'Schartenweg', 'II', '193000000160', 1.224744871391589]
['Wilder Turm', 'Alberner Weg', 'III', '5712', 'Wilder Turm', 'Alberner Weg', 'III', '193000000190', 1.224744871391589]
['Wilder Turm', 'Abwärtstrend', 'III', '5719', 'Wilder Turm', 'Abwärtstrend', 'III', '193000000270', 1.224744871391589]
['Wilder Turm', 'Wilde Hilde', 'VIIIa', '1670', 'Wilder Turm', 'Wilde Hilde', 'VIIIa', '193000000130', 1.224744871391589]
['Wilder Turm', 'Schartenkante', 'IV', '5711', 'Wilder Turm', 'Schartenkante', 'IV', '193000000180', 1.224744871391589]
['Wilder Turm', 'Südwestkamin', 'III', '5703', 'Wilder Turm', 'Südwest-Kamin', 'III', '193000000080', 1.2039000834429212]
['Wilder Turm', 'Nordwestweg', 'II', '5706', 'Wilder Turm', 'Nordwest-Weg', 'II', '193000000140', 1.2021713893545778]
['Wilder Turm', 'Mikrowand', '! VIIc', '1842', 'Wilder Turm', 'Mikrowand', 'VIIc', '193000000090', 1.1981467170407618]
['Wilder Turm', 'Wahlbetrug', 'VIIb', '5707', 'Wilder Turm', 'Wahlbetrug', '! VIIb', '193000000150', 1.1981467170407618]
['Wilder Turm', 'Südostweg', '! IV', '5701', 'Wilder Turm', 'Südost-Weg', '! IV', '193000000030', 1.1976829482147788]
['Wilder Turm', 'Westkamin', 'II', '5705', 'Wilder Turm', 'West-Kamin', 'II', '193000000120', 1.1976829482147788]
['Wilder Turm', 'Westkante', 'VIIIa', '5704', 'Wilder Turm', 'West-Kante', 'VIIIa', '193000000100', 1.1976829482147788]
['Wilder Turm', 'Nordkamin', 'III', '5709', 'Wilder Turm', 'Nord-Kamin', 'III', '193000000170', 1.1976829482147788]
['Wilder Turm', 'Ostkante', 'IV', '5700', 'Wilder Turm', 'Ost-Kante', 'IV', '193000000020', 1.1946956382436527]
['Wilder Turm', 'Ostweg', 'III', '5713', 'Wilder Turm', 'Ost-Weg', 'III', '193000000200', 1.1861827340077287]
['Wilder Turm', 'Eisige Kante', '* V', '292', 'Wilder Turm', 'Eisige Kante', '!* VI', '193000000050', 1.1606990230986767]
['Wilder Turm', 'Vergessene Variante zum Ostweg', 'II', '5714', 'Wilder Turm', 'Vergessene Variante', 'II', '193000000220', 1.127161846036537]
['Wilder Turm', 'Schwägerriß', '* VI', '1269', 'Wilder Turm', 'Schwägerriss', '* VIIa', '193000000060', 1.1005498991885918]
['Wilder Turm', 'Feierabendweg', 'V', '5702', 'Wilder Turm', 'Feierabendweg', '! V', '193000000040', 1.0]
['Wilder Turm', 'Wändchen', 'IV', '5715', 'Wilder Turm', 'Wändchen', '* IV', '193000000230', 1.0]
['Wilder Turm', 'Bergsprung', '1/I', '5717', 'Wilder Turm', 'Bergsprung', 'I 1', '193000000250', 1.0]
['Orgelpfeifenwand', 'Heavy Metal', '* Xa RP Xb', '7327', 'Orgelpfeifenwand', 'Heavy Metal', '* Xa RP Xb', '192000000460', 1.224744871391589]
['Orgelpfeifenwand', 'Hoher Ton', '* IXc RP Xa', '7274', 'Orgelpfeifenwand', 'Hoher Ton', '* IXc RP Xa', '192000000450', 1.224744871391589]
['Orgelpfeifenwand', 'Alle Register', '* IXa RP IXb', '11000', 'Orgelpfeifenwand', 'Alle Register', '* IXa RP IXb', '192000000380', 1.224744871391589]
['Orgelpfeifenwand', 'Faultierfährte', 'VIIa', '1355', 'Orgelpfeifenwand', 'Faultierfährte', 'VIIa', '192000000150', 1.224744871391589]
['Orgelpfeifenwand', 'Alter Weg', 'II', '2401', 'Orgelpfeifenwand', 'Alter Weg', 'II', '192000000010', 1.224744871391589]
['Orgelpfeifenwand', 'Direkte Sonnenseite', '** VIIIb RP VIIIc', '1358', 'Orgelpfeifenwand', 'Direkte Sonnenseite', '** VIIIb RP VIIIc', '192000000200', 1.224744871391589]
['Orgelpfeifenwand', 'Emmentaler', 'VIIc', '1941', 'Orgelpfeifenwand', 'Emmentaler', 'VIIc', '192000000290', 1.224744871391589]
['Orgelpfeifenwand', 'Schwarzer Kamin', 'VIIa', '11312', 'Orgelpfeifenwand', 'Schwarzer Kamin', 'VIIa', '192000000410', 1.224744871391589]
['Orgelpfeifenwand', 'Stiller Winkel', 'V', '10476', 'Orgelpfeifenwand', 'Stiller Winkel', 'V', '192000000470', 1.224744871391589]
['Orgelpfeifenwand', 'Herbstweg', 'IV', '10676', 'Orgelpfeifenwand', 'Herbstweg', 'IV', '192000000530', 1.224744871391589]
['Orgelpfeifenwand', 'Letzter Ton', '* IXa RP IXb', '8771', 'Orgelpfeifenwand', 'Letzter Ton', '* IXa RP IXb', '192000000370', 1.224744871391589]
['Orgelpfeifenwand', 'Gewitterregen', 'VIIc', '3526', 'Orgelpfeifenwand', 'Gewitterregen', 'VIIc', '192000000310', 1.224744871391589]
['Orgelpfeifenwand', 'Sonntagsweg', '* VIIIa (VIIIb)', '8387', 'Orgelpfeifenwand', 'Sonntagsweg', '* VIIIa (VIIIb)', '192000000490', 1.224744871391589]
['Orgelpfeifenwand', 'Höhlenweg', 'III', '7446', 'Orgelpfeifenwand', 'Höhlenweg', 'III', '192000000090', 1.224744871391589]
['Orgelpfeifenwand', 'Wandfalte', 'VI', '9764', 'Orgelpfeifenwand', 'Wandfalte', 'VI', '192000000060', 1.224744871391589]
['Orgelpfeifenwand', 'Sockelwand', 'VIIc', '6009', 'Orgelpfeifenwand', 'Sockelwand', 'VIIc', '192000000300', 1.224744871391589]
['Orgelpfeifenwand', 'Versteckter Weg', 'V', '11189', 'Orgelpfeifenwand', 'Versteckter Weg', 'V', '192000000430', 1.224744871391589]
